,job_title,company,experience,location,description,skills_required,min_experience
297,Python,    SQUIRCLE IT CONSULTING SERVICES PVT. LTD        ,6 - 9 ,Bengaluru/Bangalore,"Python Developer Bengaluru ,  India Full-time Company Description Squircle IT Consulting Services is a leading IT solutions and services company established with a specific mi... ","bi,sql,webdevelopment,shellscripting,python,jython,mobile,it,technology,javascript,environment,django,infrastructure,angularjs,unix",6
298,Python,    Anantha Cyber Tech Pvt Limited        ,6 - 8 ,Hyderabad/Secunderabad,"Job title Python lead Designation Python lead Description * Have 5 years of Coding experience * Have 3 years of Python experience * Expert in Python (  2 to 3 )  ,  with knowl... ","rest,python,cloudservices,informationtechnology,svn,javascript,jquery,django,git,apache,debugging,json,html,mysql,mongodb",6
299,Python,    capgemini        ,0 - 3 ,Kolkata,"Job Description Basic understanding of front-end technologies ,  such as JavaScript ,  HTML5 ,  and CSS3 Understanding of accessibility and security compliance  depending on t... ","securitycompliance,database,pythonscripting,django,html5,entrylevel,mobile,javascript",0
300,Python,    SplendorNet Technologies Pvt. Ltd.        ,0 - 3 ,Pune,"Python - Fresher- Logically strong ,  willing to learn and stay long with company is must- Should be familiar with at least one python web development framework. Preferably - ... ","python,css,django,restapi,webdevelopment,html,angularjs,javascript,jquery",0
301,Python,    AHOM Technologies Private Limited        ,0 - 3 ,Gurgaon,We are hiring for python developers. Ideal candidate should have : Strong understanding of Python Web frameworks: DjangoWeb servers: Apache  /  NginxData Stores: MySQL  /  Pos... ,"rest,python,html5,javascript,jquery,sql,databasemanagement,django,apache,postgresql,mysql,mongodb",0
302,Python,    CAP Digisoft Solutions Inc.        ,2 - 5 ,Coimbatore,"Requirements : Any Computer Science Graduate with 2  years of working knowledge in web crawlers ,  web scrapers and other web tools which helps in extracting the web content u... ","python,css,html5,sql,nosql,webtools,xml,infrastructure,json",2
303,Python,    Software Assurance        ,1 - 5 ,Ghaziabad,Python Developer Position: Python Developer Experience:1-5 YearsQualification - Any B.Tech / BE / MCA / M.Tech / M.SC  ( CS or IT ) Read About Job Description 1 - 5 years hand... ,"python,css,problemsolving,ajax,javascript,jquery,userdocumentation,django,html,mysql",1
304,PYTHON,    TandA HR Solutions        ,3 - 6 ,Chandigarh,"Location :- ChandigarhSalary : 8 Lakhs to 10 Lakhs PAJOB DESCRIPTIONCandidates should be proficient in full stack development ,  specifically web technologies such as PHP ,  P... ","python,html5,softwaredesign,mobile,ajax,jquery,java,xml,webtechnologies,php,debugging,mysql",3
305,Python,    TandA HR Solutions        ,3 - 6 ,Chandigarh,"Candidates should be proficient in full stack development ,  specifically web technologies such as PHP ,  Python ,  JS ,  Node ,  Angular ,  JQuery ,  HTML5 ,  CSS3 ,  XML ,  ... ","python,html5,mobile,ajax,jquery,java,xml,webtechnologies,php,mysql",3
306,Python,    FresherMart        ,4 - 7 ,Hyderabad/Secunderabad,Duties and ResponsibilitySenior Backend EngineerWe are looking for a Ruby on Rails developer along with Python knowledge responsible for managing the interchange of data betwe... ,"securitycompliance,css,html5,hosting,storage,database,security,java,git,postgresql,debugging,mysql,python,mobile,svn,javascript,ruby,php,.net",4
307,Python,    BVR People Consulting        ,0 - 2 ,Chennai,Key Technical Skills Required1. Good Knowledge in core Python 3.x.2. Python API design and development.3. Logical thinking ability.4. Design and Analytical skills.5. Good Debu... ,"database,git,xml,debugging,mysql,api,technicalskills,python,operatingsystem,svn,businessenvironment,logicalthinking,django,softwaredeveloper,opencv",0
308,Python,    Infosys Technologies Ltd        ,2 - 5 ,,Infosys is seeking a junior Python Developer for anywhere in the US. This position will interface with key stakeholders and apply your technical proficiency across different s... ,"informationtechnology,softwaredesign,technologyanalyst,database,devops,linux,mysql,telecom,rest,globaldelivery,python,ubuntu,django,openstack",2
309,Python,    magnarus technologies private limited        ,1 - 3 ,Hyderabad/Secunderabad,Must have skills Experience in Python programming language and wxPython GUI tool kit.Knowledge in C and C   programming languages.Knowledge about UNIX operating system.Good kn... ,"imageprocessing,python,c,cprogramming,operatingsystem,teamplayer,database,mysql,unix",1
310,Python,    KTree Computer Solutions India  ( P )  Ltd        ,10 - 13 ,Hyderabad/Secunderabad,"Python Developer Full-time | Hyderabad | India THE TEAM At KTree we tackle tough problems everyday. Learning ,  Sharing ,  Collaborating  &  Supporting one another are key tra... ","css,sql,git,xml,mysql,html,rest,python,perlscripting,mobile,openerp,javascript,django,unix/linux,softwaredeveloper,soap",1
311,Python,    B-Mates Technologies        ,4 - 7 ,Cochin/Kochi/Ernakulam,Overall 4  years experience in python development. At least 2 life cycles in Python - web projects Good hands-on experience in Linux platform Good experience in Python 2.x  ( ... ,"python,css,github,rdbms,html5,bootstrap,nosql,database,django,postgresql,linux,mysql,mongodb",4
312,Python,    Analytics Vidhya        ,2 - 4 ,"Hyderabad/Secunderabad,Chennai","Roles  &  Responsibilities:Build interfaces used by millions of people every month.architect ,  design ,  build ,  deploy and maintain scalable ,  re-usable software.Support f... ","python,css,html5,javascript,sql,django,linux,mysql,html,unix",2
313,Python,    Ignatiuz Software        ,1 - 3 ,Indore,The candidates applying for the position of Python Developer must have Web application development using CSS / HTML / HTML5 / Javascript / Angular and back-end API interface w... ,"python,css,html5,javascript,database,django,protocoltesting,postgresql,systemdevelopment,html,mysql,api,mongodb",1
314,Python,    Mastek Ltd        ,0 - 3 ,"NaviMumbai,Mumbai","Python Developer Navi Mumbai ,  Maharashtra ,  IndiaPYDEVShare this job SVGs not supported by this browser.SVGs not supported by this browser.FacebookSVGs not supported by thi... ","python,html5,javascript,node.js,database,django,debugging,mysql,technicalskills,mongodb",0
315,Python,    Infosys Technologies Ltd        ,5 - 8 ,Australia,"About UsInfosys is a leading provider of next-generation consulting ,  technology and outsourcing solutions. We are dedicated to helping organizations ,  in over 30 countries;... ","css,soa,restapi,technologyanalyst,ajax,jquery,docker,devops,json,html,api,technicalskills,cloudcomputing,python,machinelearning,webtechnologies,jsf",5
316,Python,    Infosys Technologies Ltd        ,5 - 8 ,Australia,"About UsInfosys is a leading provider of next-generation consulting ,  technology and outsourcing solutions. We are dedicated to helping organizations ,  in over 30 countries;... ","css,soa,restapi,technologyanalyst,ajax,jquery,docker,devops,json,html,api,technicalskills,cloudcomputing,python,machinelearning,webtechnologies,jsf",5
317,Python,    Acesoft Labs India Pvt. Ltd.        ,4 - 7 ,"Mumbai,Delhi,Kolkata,Pune,Bengaluru/Bangalore","Job DescriptionJOB DESCRIPTIONExperience using the programming language of Python- Experience with Linux or Database systems.- 4  years in python programming ,  specifically f... ","hive,python,sql,database,linux,hadoop,bigdata,softwaredeveloper",4
318,Python,    HELIOS SOLUTIONS        ,3 - 8 ,Vadodara,"Job Description We are looking for a Python developer who is responsible for building micro-services oriented architecture applications using technologies such as Django ,  Fl... ","securitycompliance,restapi,html5,xml,devops,mysql,api,objectorientedprogramming,python,javascript,fundamentals,jquery,docker,grunt,security,database,git,postgresql,iam,cloudservices,junit,svn,django",3
319,Python,    BOLD        ,3 - 6 ,Noida/GreaterNoida,"SE-Python at BOLD Noida ,  Uttar Pradesh ,  IndiaBOLD is an established and fast-growing product company that transforms work lives. Since 2005 ,  BOLD has delivered award-win... ","algorithms,soa,lucene,sql,docker,database,linux,cloudcomputing,san,python,naturallanguageprocessing,informationretrieval,microsoftazure,machinelearning,nosql,django,productionenvironment,unix",3
320,Python,    GenieTalk        ,0 - 3 ,Indore,DescriptionWe are looking for a Full Stack Python Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the d... ,"html5,storage,security,database,git,debugging,mysql,mongodb,python,cloudservices,mobile,svn,javascript,django,angularjs",0
321,Python,    NTT Data Vertex Software Inc.        ,5 - 8 ,,"Brief description of job duties:We seek a Mid Software Engineer who will maintain ,  integrate ,  and implement software applications within the organization. In this role ,  ... ","docker,database,postgresql,seniorsoftwaredeveloper,softwareengineer,mysql,api,cli,python,github,softwaretesting,django,infrastructure,sqldatabase",5
322,Python,    6sense        ,3 - 8 ,,6sense helps B2B marketing and sales organizations fully understand the complex ABM buyer journey. By combining intent signals from every channel with the industrys most advan... ,"hive,sql,docker,security,hadoop,bigdata,rest,python,rdbms,machinelearning,nosql,django,unix/linux,angularjs,soap",3
323,Python,    TEAMPLUS STAFFING SOLUTION PVT. LTD.        ,0 - 3 ,Pune,"Note : Its a contract to hire role for 6 months ,  We need a core python developer ( No frameworks )  who hasexposure to Pytest ,  Jenkins and Ansible. it would be 70 PERCENT ... ","Python2,knowledgeofJIRA,Terraform",0
324,Python,    SVK Global Solutions        ,3 - 4 ,Hyderabad/Secunderabad,Python Developer Total Experience: 3 to 4 yearsTechnical Skills: Need to have 3 to 4yrs experience in Python.Experience in Python frameworks like django or Flask or pylon or w... ,"python,css,c,bootstrap,jquery,database,django,git,postgresql,linux,heroku,mysql,html,technicalskills,angularjs,mongodb",3
325,Python,    WELLS FARGO INDIA        ,2 - 5 ,"Hyderabad/Secunderabad,Chennai,Bengaluru/Bangalore",About the RoleThe Market Risk Analytics Associate will be part of Data Sourcing team within Market and Counterparty Risk Management  ( MCRM ) . The team is responsible for acc... ,"sql,jira,san,lifecycle,testing,uat,consultant",2
326,Python,    realizer technologies        ,0 - 3 ,Pune,"Requirements : The candidate should be able to work with functional business analysts ,  business process owners and other technical team members for a given requirement or pr... ","testing,softwaredevelopmentlifecycle,agile",0
327,Python,    Infosys Technologies Ltd        ,5 - 8 ,Australia,"Short Description  The Technology Analyst is responsible for implementing the given Architecture ,  by selecting right design patterns and principles and then leading the impl... ","css,soa,restapi,technologyanalyst,ajax,jquery,docker,devops,json,html,telecom,api,technicalskills,cloudcomputing,python,webtechnologies,jsf",5
328,Python,    CONNECTING 2 WORK        ,7 - 10 ,Cochin/Kochi/Ernakulam,"Job Description We are looking for a dedicated Senior Python Developer  ( FLASK ) . Ideal candidate should be able to convert a concept into reality ,  with hands-on experienc... ","applicationdeveloper,sql,softwareengineering,softwaredevelopment,mobile,mentoring,relationaldatabase,clientcommunication,applicationdevelopment,saas",7
329,Python,    fluidonomics Solutions LLP        ,0 - 3 ,Pune,"Technical SkillsHands on with Pandas ,  Numpy and PysparkWriting Python Scripts to Automate TasksHands on with AWS LambdaExperience on AWS Glue  ( optional ) Roles and Respons... ","writing,testing,systemvalidation",0
330,Python,    HyreFox Consultants        ,0 - 3 ,Pune,"Designing ,  developing ,  deploying ,  and supporting complex computing applications in a large scale environmentTracking records of technical achievements ,  delivering to s... ","writing,testing,systemvalidation",0
331,Python,    Telamon HR Solutions        ,6 - 12 ,Bengaluru/Bangalore,"Requirement Details.Seeking a strong Python developer with 6-12 yrs experience ,  preferably from a product based companyExperience in Devops will be an added ... ","esxi,virtualization,vmware,vcenter,aws",6
332,Python,    TEAMPLUS STAFFING SOLUTION PVT. LTD.        ,0 - 3 ,Chennai,"We are looking for a full stack python developer to work in AWS environment. Will be involved in API development ,  Amazon API Gateway ,  Lamada integration etc.Roles: Experie... ","python,rdbms,restapi,falcon,sql,elasticsearch,node.js,git,django,api,gateway",0
333,Python,    TEAMPLUS STAFFING SOLUTION PVT. LTD.        ,0 - 3 ,Pune,Gender : Male / FemaleIndustry : ITJob Role  &  Responsibilities :Deliver tested and optimized high-performance code for a distributed micro-services environmentDevelop qualit... ,"securitycompliance,rest,algorithms,python,html5,javascript,salesforce,database,django,oops,debugging,crm",0
334,Python,    TEAMPLUS STAFFING SOLUTION PVT. LTD.        ,3 - 5 ,Cochin/Kochi/Ernakulam,"Design ,  development ,  integration ,  delivery of different server side modules in Python Design ,  development of HTML5 web applications Work closely with product managemen... ","algorithms,python,html5,javascript,sql,database,ooad,datastructures,mysql,mvc,technicalskills",3
335,Python,    HyreFox Consultants        ,2 - 3 ,Jaipur,Description:Hands on in depth experience in Python DevelopmentDesign and Development of web AppsUsing Python module to fetch data from sourcesDevelop useful data thru'' python... ,"databasemigration,DevelopmentofwebApps,fetchdata",2
336,Python,    RedSeer        ,1 - 3 ,Bengaluru/Bangalore,"Role Overview: The role shall be part of our Digital Initiatives practice and shall work closely with Business heads to gather business requirements ,  design ,  build and dep... ","dataanalysis,businessrequirements,bi,businesssolutions,dashboards,sql,database",1
337,Python,    GEMINI SOFTWARE SOLUTIONS        ,3 - 6 ,Gurgaon,"Requirements Strong Python language skills ,  interacting with various Python modules for DB ,  JSON / XML processing ,  Excel reporting ,  etc.Strong Unix shell scripting ski... ","python,c,oracle,sybase,autosys,sql,unixshellscripting,xml,linux,json,perl,solaris",3
338,Python,    alliance recruitment agency        ,6 - 8 ,Thiruvananthapuram,"Roles  &  Responsibility:-1. Hands on Data Engineering on AWS  ( development of data pipelines ) 2. Define AWS overall framework for Data on Cloud solution ,  Define AWS based... ","dataquality,java,datatransformation,dataintegration",6
339,Python,    TEAMPLUS STAFFING SOLUTION PVT. LTD.        ,0 - 3 ,"Delhi,Delhi/NCR",The primary focus will be on developing user interface components and implementing them following well-known Python web frameworks. You will ensure that these components and t... ,"rest,securitycompliance,python,html5,mobile,problemsolving,storage,javascript,security,database,django,infrastructure,debugging",0
340,Python,    FresherMart        ,3 - 6 ,Gurgaon,Designing and developing user interactions on Mobile Applications.developing back end for Mobile applications.Creating servers and databases for functionality.Ensuring cross-p... ,"django,Designinganddevelopinguser,MobileApplications,optimisation",3
341,Python,    FresherMart        ,5 - 8 ,Chennai,Python developer with 5  yrs of experience.at least 5  years of IT experience with 3  years in Python.Expertise in at least one popular Python framework like Django Flask or P... ,"agile,jira,Scrum",5
342,Python,    Source Soft Solutions Pvt.Ltd        ,0 - 3 ,Noida/GreaterNoida,"Ability to contribute individuallyExpertise in Complete Mean ,  Node js ,  Mongo DB ,  Angular js and Express jsExpertise in PHP ,  Object-Oriented JavaScript ,  ES6 ,  or Typ... ","coding,servermanagement,designpatterns,unittesting",0
343,Python,    GEMINI SOFTWARE SOLUTIONS        ,3 - 6 ,Gurgaon,"Position Summary We are seeking a Senior Software Developer with knowledge and understanding of the complete software development process  ( Requirements ,  Design ,  Implemen... ","algorithms,database,seniorsoftwaredeveloper,shellscripting,objectorientedprogramming,python,teamplayer,machinelearning,django,unix/linux",3
344,PYTHON,    Best Infosystems Ltd.     (More Jobs) ,5 - 10 ,Delhi,PYTHON DEVELOPERLocation : DelhiExperience : 5 to 10 Years1. Python DeveloperExperience 5 yrs of experience in development Solid experience as Python Developer... ,"PYTHONDEVELOPER,AngularJS,GerritGitSVN",5
345,Python,    SAMPOORNA CONSULTANTS PVT LTD     (More Jobs) ,3 - 8 ,Chennai,"As a solutions provider ,  they deliver the innovation ,  expertise and cross-industry perspective from ideation to design to development to market needed to produce your prod... ","PythonDeveloper,Python,Django,Flask,Pyramid,objectrelationalmapping,ORM,Unibasic,UniData,multivaluedatabase",3
346,Python,    GT SOLUSN     (More Jobs) ,1 - 3 ,Jaipur,"Job Profile: Python Developer   Experience Required: 1 - 3 Years   Vacancies: 3       Writing reusable ,  testable ,  and efficient code     Design and impleme... ","DataIntegration,SecurityImplementation",1
347,Python,    Tekpillar     (More Jobs) ,1 - 5 ,Surat,"WE ARE URGENTLY HIRING!!!SHARE YOUR RESUME DIRECTLY AT 8238681630Skills and Requirement: Expert in Python scraping or Python web framework  ( such as Django ,  Flask or Odoo )... ","Python,Django,HTML,CSS,ReactJs,JavaScript,SQL",1
348,Python,    Forstaffing        ,4 - 6 ,Noida/GreaterNoida,Expertise on writing advanced Python programsWriten object oriented applications using PythonWritten JSP / Servlet Front end componentsTaken full ownership of your code.Quick ... ,"python,css,jsp,knockoutjs,jquery,database,django,webtechnologies,html,angularjs",4
349,Python,    PRISHA MANAGEMENT SERVICES     (More Jobs) ,1 - 2 ,Delhi,"Hi , Greetings from Prisha Management Services !!!This is with regards to Opening for Python  / Backend Developer with an leading waste management company in India for Delhi L... ","Python,Django,MySQL,Nosql,Mongo,Redis,AWS,cloudservices,GoogleCloud,webdevelopmentframeworks,angular,vue.js",1
350,Python,    Sai Management Consultancy     (More Jobs) ,3 - 8 ,Ahmedabad,Knowledge of JavaScriptKnowledge of AngularJS framework Take up a leading role  &  help shape the architecture of the product.Researching  &  learning new methodologies  &  te... ,"Python,APIdesigns,HTTP,REST,frameworks,AWS,ECS,SNS,S3,RDS,JavaScript,AngularJS,developer,Ahmedabad,software,webdeveloper,writingcode,automatingtest,IT",3
351,Python,    Vasundhara infotech llp     (More Jobs) ,0 - 2 ,Surat,"ResponsibilitiesWrite effective ,  scalable codeDevelop back-end components to improve responsiveness and overall performanceIntegrate user-facing elements into applicationsTe... ","Django,MachineLearning,HTML,Javascript",0
352,python,    CRM Consultancy     (More Jobs) ,0 - 1 ,Bengaluru/Bangalore,hiFrom crm consultancyjob profile:software developerskills:pythonexperience: 0 to 1location:bangalorequalification:any graduate  ( only course completion profiles ) forward th... ,python,0
353,No title,    CANVAS27.com     (More Jobs) ,1 - 6 ,"Ahmedabad,Bengaluru/Bangalore,Chennai,Delhi/NCR,Gurgaon","Should have experience as a Python Developer.Freshers can also applyExperience in python.Experience with frameworks flask ,  djangoExperience with database like Mysql ,  Mongo... ","CSS,Solr,Github,Django,MySQL,Javascript,HTML,MongoDB,ElasticSearch,Python",1
354,Python,    B.S.B International Career Pvt. Ltd.     (More Jobs) ,1 - 6 ,"Gurgaon,Hyderabad/Secunderabad,Mumbai,Noida/GreaterNoida,Pune","Write effective ,  scalable codeDevelop back-end components to improve responsiveness and overall performanceIntegrate user-facing elements into applicationsTest and debug pro... ",Programmer,1
355,Python,    B.S.B International Career Pvt. Ltd.     (More Jobs) ,1 - 6 ,"Bengaluru/Bangalore,Chennai,Delhi/NCR,Hyderabad/Secunderabad,Pune","ResponsibilitiesWrite effective ,  scalable codeDevelop back-end components to improve responsiveness and overall performanceIntegrate user-facing elements into applicationsTe... ","Linux,c++",1
356,Python,    CANVAS27.com Consultant     (More Jobs) ,1 - 6 ,"Hyderabad/Secunderabad,Kolkata,Mumbai,Noida/GreaterNoida,Pune","Accountabilities:Write reusable ,  testable ,  and efficient code individually ,  debugging programs and integrating applicationsDesign and implement of low-latency ,  high-av... ","coding,python,erp,softwaredevelopment,postgresql,webapplication,BackendDeveloper,productdevelopment,threading,pythondeveloper,pythonprogrammer,javascript",1
357,python,    B.S.B International Career Pvt. Ltd.     (More Jobs) ,1 - 6 ,"Bengaluru/Bangalore,Delhi/NCR,Hyderabad/Secunderabad,Mumbai,Noida/GreaterNoida","Writing reusable ,  testable ,  and efficient codeDesign and implementation of low-latency ,  high-availability ,  and performant applicationsIntegration of user-facing elemen... ",pythondeveloper,1
358,No title,    CANVAS27.com     (More Jobs) ,1 - 6 ,"Ahmedabad,Bengaluru/Bangalore,Chennai,Delhi/NCR,Gurgaon",Ambitious individual who can work under their own direction towards agreed targets / goals.must be flexible to work on the office timings to accommodate the multi-national cli... ,"rest,python,opensource,django,devops,mysql,API,aws,mongodb,postgres,SQL",1
359,Python,    CANVAS27.com     (More Jobs) ,1 - 6 ,"Hyderabad/Secunderabad,Kolkata,Mumbai,Noida/GreaterNoida,Pune","Should have experience as a Python Developer.Freshers can also applyExperience in python.Experience with frameworks flask ,  djangoExperience with database like Mysql ,  Mongo... ","CSS,Solr,Github,Django,MySQL,Javascript,HTML,MongoDB,ElasticSearch,Python",1
360,Python,    Forstaffing        ,5 - 8 ,Gurgaon,"Experience: 5 years plus. Incumbent should have had prior experience of working on new solutions ,  technologies ,  creating architecture. Should have managed team  ( at least... ","mysql,python,node.js,django,writtencommunication",5
361,Python,    Ossisto Technologies        ,5 - 8 ,Bengaluru/Bangalore,Required Experienced in Python / Django Developers UrgentlyPosition Python Chat Bot DeveloperNotice Period Immediate available.Employment Type Contract based for 4-5 months  (... ,"rest,python,javascript,jquery,nosql,react.js,database,node.js,security,django,git,devops,api,mongodb",5
362,Python,    TEAMPLUS STAFFING SOLUTION PVT. LTD.        ,0 - 3 ,Chennai,"Experienced in build Amazon services using Rest API Gateway with Lamda integration. Should have knowledge in API traffic management ,  authorization and access control ,  moni... ","python,rdbms,restapi,falcon,sql,elasticsearch,node.js,git,django,api,gateway",0
363,Python,    Bhaskar placement     (More Jobs) ,5 - 10 ,Bengaluru/Bangalore,"Hello ,  Greetings from Cloud4Green TechnologiesWe are looking forPython Part-Time Trainer Requirements:-Should able to deliver sessions on , Weekends: 04 hours on Sat and 04 ... ",Python,5
364,Python,    APPLYCUP HIRING SOLUTIONS LLP        ,0 - 1 ,Chennai,"Qualification : B.Tech ,  B.E ,  B.SC ,  BCA , MCA ,  ANY GRADUATE Experience : 0 - 1 YearsSkills : JAVA ,  Core JAVA ,  SQL Server ,  Python Developer ,  Oracle ,  .netJob De... ","python,java,oracle,.net",0
365,Python,    ValueLabs        ,2 - 4 ,Hyderabad/Secunderabad,Experience : 2-4 YearsWe are looking for Bi analyst who have experience on PythonResponsibilities Demonstrated ability to develop complex sql to apply problem-solving skills t... ,"salesforce,python,bi,sql",2
366,Python,    SKS Enterpprises        ,5 - 8 ,Hyderabad/Secunderabad,"Duties and ResponsibilitiesWork with the team to create backend services by translating application storyboards and use cases into functional applicationsDesign ,  build ,  an... ","python,nosql,django,git,api",5
367,Python,    SKS Enterpprises        ,5 - 8 ,Hyderabad/Secunderabad,"Duties and ResponsibilitiesWork with the team to create backend services by translating application storyboards and use cases into functional applicationsDesign ,  build ,  an... ","python,nosql,django,git,api",5
368,Python,    zeptoh solutions pvt ltd        ,3 - 6 ,Chennai,"Job Title  Full Stack DeveloperExperience  3  yearsRequired Skills:Migration from R Shiny to Python flask App Experience with building Python web framework ,  hands on Django ... ","python,django,java,dash,jquery",3
369,Python,    Yash Technologies Pvt Ltd        ,0 - 3 ,Indore,"We are looking forward to hire ""Python"" Professionals who thrive on challenges and desire to make a real difference in the business world.With an environment of extraordinary ... ","python,security,debugging",0
370,Python,    TeXByte Solutions        ,0 - 3 ,Cochin/Kochi/Ernakulam,"Odoo / Python developers Qualification: Engineering Graduates ,  MCA ,  BCA ,  M.Sc. or equivalent with experience in Python ,  JavaScript  &  CSS programming. Knowledge of Li... ","python,css,linux,javascript",0
371,Python,    TandA HR Solutions        ,5 - 7 ,Gurgaon,Job Opening for Python Robotic Framework Engineer in MNC COmpany for Gurgaon locationProfile: Python Robotic Framework EngineerExp: 5 to 7 yearsLocation  GurgaonSalary: 6 to 1... ,"testing,Python,RoboticFramework",5
372,python,    Cadence Design Systems India Pvt Ltd        ,0 - 3 ,China,The position is responsible for implementing and maintaining python scripts. They are for circuit simulator software features and R & D development process.Position Requiremen... ,"python,simulator,linux,unix",0
373,Python,    Aptence        ,0 - 3 ,Noida/GreaterNoida,"Python Development EngineerJob description: Web development using Python - DjangoSkill ( s )  required: Strong understanding of Python ,  Django and JSCTC Offered: During Inte... ","Python,Django,Webdevelopment",0
374,Python,    SYSTEMS PLUS SOLUTIONS        ,4 - 8 ,Pune,R / Python Admin Total Experience: 4  8 Years  Experienced in configuring VM Guest utilizing PuppetExperienced in installing and supporting RExperienced in ins... ,"hive,python,security,database,git",4
